DoY	 NEE	 CH4	 H 	 LE	 Tair	 Tsoil 10cm	 Tsoil 100cm	 Water Table	 RH	 Prec	 Tsoil_water	 
230	 -4.897	 0.083	 8.2	 50.8	 14.0	 15.4	 8.3	 -0.150	 82.8	 0.300	 0.3	
231	 -3.842	 0.074	 -1.0	 22.2	 12.4	 14.8	 8.4	 -0.060	 96.2	 0.390	 0.4	
232	 -4.032	 0.077	 29.7	 77.6	 13.9	 14.3	 8.5	 -0.060	 75.8	 0.010	 0.4	
233	 -3.340	 0.088	 11.2	 56.9	 17.1	 14.1	 8.5	 -0.100	 84.5	 0.000	 0.4	
234	 -0.298	 0.094	 -0.9	 35.7	 19.7	 14.1	 8.6	 -0.090	 89.2	 0.210	 0.4	
235	 -2.934	 0.072	 -5.3	 24.6	 12.5	 14.2	 8.6	 -0.010	 92.0	 0.350	 0.4	
236	 -5.108	 0.074	 4.0	 49.5	 10.3	 13.7	 8.7	 -0.020	 86.5	 0.040	 0.4	
237	 -4.541	 0.073	 41.6	 79.1	 13.4	 13.4	 8.7	 -0.020	 80.1	 0.000	 0.4	
238	 -4.326	 0.073	 26.5	 70.9	 12.9	 13.2	 8.8	 -0.060	 80.9	 0.000	 0.4	
239	 -3.807	 0.080	 19.6	 66.0	 15.5	 13.1	 8.8	 -0.090	 85.8	 0.000	 0.4	
240	 -2.399	 0.097	 13.2	 59.1	 20.2	 13.3	 8.8	 -0.120	 86.6	 0.000	 0.4	
241	 -1.678	 0.105	 8.4	 46.5	 19.7	 13.7	 8.9	 -0.150	 86.4	 0.000	 0.4	
242	 -1.152	 0.111	 12.8	 61.5	 20.9	 14.0	 8.9	 -0.170	 87.5	 0.000	 0.4	
243	 -1.028	 0.117	 12.3	 69.0	 21.9	 14.3	 8.9	 -0.190	 83.1	 0.000	 0.4	
244	 -1.434	 0.114	 19.7	 76.4	 20.3	 14.6	 8.9	 -0.220	 80.7	 0.000	 0.3	
245	 -0.140	 0.113	 11.7	 62.7	 20.5	 14.7	 9.0	 -0.230	 86.3	 0.120	 0.3	
246	 0.360	 0.119	 20.3	 69.4	 21.3	 14.9	 9.0	 -0.240	 81.2	 0.000	 0.3	
247	 0.925	 0.083	 9.8	 62.9	 21.8	 15.1	 9.0	 0.030	 83.1	 1.190	 0.3	
248	 2.853	 0.092	 5.8	 63.1	 23.3	 15.5	 9.1	 0.030	 89.2	 0.290	 0.4	
249	 3.843	 0.061	 5.9	 46.1	 21.5	 15.9	 9.2	 0.260	 95.1	 1.770	 0.8	
250	 -0.046	 0.065	 11.5	 65.5	 16.5	 16.4	 9.2	 0.260	 79.5	 0.010	 1.1	
251	 -2.828	 0.069	 18.5	 78.6	 14.4	 16.0	 9.3	 0.260	 76.6	 0.000	 1.2	
252	 -3.447	 0.070	 10.8	 58.8	 13.5	 15.4	 9.3	 0.240	 77.8	 0.000	 1.2	
253	 -3.487	 0.075	 12.8	 38.8	 10.3	 14.9	 9.3	 0.220	 84.3	 0.020	 1.2	
254	 -2.914	 0.073	 22.8	 55.0	 10.8	 14.3	 9.4	 0.210	 79.6	 0.000	 1.2	
255	 -2.986	 0.069	 19.4	 66.3	 12.0	 14.0	 9.4	 0.190	 76.5	 0.000	 1.1	
256	 -1.503	 0.064	 16.7	 78.7	 17.5	 13.8	 9.5	 0.170	 64.6	 0.000	 1.1	
257	 -1.855	 0.059	 11.9	 41.3	 18.2	 13.8	 9.5	 0.160	 86.2	 0.000	 1.0	
258	 -0.771	 0.058	 12.0	 75.0	 21.6	 13.9	 9.5	 0.140	 77.9	 0.000	 0.9	
259	 0.304	 0.063	 4.4	 54.3	 21.9	 14.2	 9.6	 0.110	 81.2	 0.020	 0.8	
260	 -0.319	 0.065	 2.5	 41.6	 19.7	 14.5	 9.6	 0.180	 88.8	 0.420	 0.9	
261	 -2.797	 0.077	 11.1	 47.3	 13.3	 14.6	 9.6	 0.170	 77.6	 0.010	 0.9	
262	 -2.364	 0.073	 16.6	 67.8	 13.1	 14.3	 9.7	 0.150	 76.5	 0.000	 0.9	
263	 -2.180	 0.067	 14.8	 67.3	 15.8	 13.9	 9.7	 0.130	 71.7	 0.000	 0.9	
264	 -1.358	 0.064	 10.4	 70.3	 18.9	 13.7	 9.7	 0.110	 76.2	 0.000	 0.8	
265	 -1.722	 0.077	 6.0	 47.8	 13.1	 13.8	 9.7	 0.110	 69.5	 0.000	 0.7	
266	 -1.883	 0.068	 -4.5	 13.7	 10.6	 13.5	 9.8	 0.140	 94.9	 0.480	 0.9	
267	 -1.661	 0.058	 0.5	 17.0	 14.5	 13.2	 9.8	 0.140	 97.3	 0.000	 0.9	
268	 -1.995	 0.056	 0.7	 23.9	 16.1	 13.3	 9.8	 0.130	 96.3	 0.020	 0.9	
269	 -2.636	 0.060	 6.8	 42.0	 16.0	 13.4	 9.8	 0.120	 88.9	 0.000	 0.9	
270	 -0.556	 0.058	 0.2	 43.2	 18.5	 13.5	 9.9	 0.110	 81.8	 0.000	 0.8	
271	 -1.666	 0.073	 4.2	 53.7	 14.0	 13.6	 9.9	 0.090	 68.9	 0.000	 0.8	
272	 -1.903	 0.080	 20.4	 46.4	 6.0	 13.2	 9.9	 0.070	 71.1	 0.000	 0.8	
273	 -1.328	 0.074	 13.1	 55.9	 7.8	 12.7	 9.9	 0.070	 71.5	 0.000	 0.7	
274	 -1.792	 0.072	 10.0	 45.5	 9.6	 12.3	 9.9	 0.050	 72.3	 0.000	 0.7	
275	 -2.714	 0.071	 14.0	 43.1	 7.8	 11.9	 9.9	 0.030	 74.1	 0.000	 0.6	
276	 -1.888	 0.070	 15.3	 42.1	 8.0	 11.6	 9.9	 0.010	 75.1	 0.000	 0.5	
277	 -2.357	 0.068	 13.8	 38.9	 7.4	 11.3	 9.9	 -0.010	 81.3	 0.000	 0.5	
278	 -0.934	 0.066	 -5.2	 21.5	 10.6	 11.2	 9.9	 -0.020	 81.5	 0.000	 0.6	
279	 -1.547	 0.069	 13.3	 30.6	 9.1	 11.3	 9.9	 -0.020	 81.0	 0.000	 0.6	
280	 -2.175	 0.068	 15.0	 37.0	 5.8	 11.1	 9.9	 0.040	 80.5	 0.320	 0.5	
281	 -0.623	 0.062	 -4.0	 14.2	 8.6	 10.8	 9.9	 0.050	 92.1	 0.060	 0.5	
282	 -1.167	 0.068	 9.5	 29.3	 8.8	 10.8	 9.9	 0.030	 78.0	 0.000	 0.5	
283	 -1.670	 0.061	 7.4	 41.9	 12.9	 10.7	 9.9	 0.020	 76.2	 0.000	 0.5	
284	 0.696	 0.067	 -4.5	 66.4	 19.7	 10.8	 9.9	 0.010	 59.8	 0.000	 0.5	
285	 -0.817	 0.068	 -10.2	 15.8	 9.7	 10.9	 9.9	 0.020	 86.1	 0.130	 0.6	
286	 -2.046	 0.074	 20.3	 31.6	 4.6	 10.8	 9.9	 0.020	 85.9	 0.000	 0.5	
287	 -0.596	 0.067	 -0.9	 38.3	 9.2	 10.5	 9.9	 0.000	 63.1	 0.000	 0.5	
288	 -0.924	 0.068	 -6.6	 26.4	 6.3	 10.2	 9.8	 -0.020	 67.6	 0.010	 0.5	
289	 -1.111	 0.075	 4.3	 24.8	 2.1	 9.8	 9.8	 -0.030	 63.0	 0.000	 0.5	
290	 -1.896	 0.074	 20.4	 24.4	 1.2	 9.4	 9.8	 -0.040	 74.0	 0.000	 0.5	
291	 -1.140	 0.068	 9.7	 42.5	 6.5	 9.0	 9.8	 -0.060	 60.1	 0.000	 0.4	
292	 0.134	 0.061	 3.7	 34.9	 11.2	 8.9	 9.7	 -0.070	 63.1	 0.000	 0.4	
293	 -2.093	 0.063	 3.9	 21.8	 7.3	 8.9	 9.7	 -0.080	 75.3	 0.000	 0.4	
294	 -0.707	 0.063	 -7.9	 12.6	 4.6	 8.9	 9.7	 -0.060	 92.6	 0.100	 0.4	
295	 -1.364	 0.066	 10.6	 30.1	 5.3	 8.7	 9.7	 -0.070	 78.2	 0.000	 0.4	
296	 0.583	 0.051	 -15.6	 8.7	 6.4	 8.5	 9.6	 0.070	 96.6	 0.710	 0.5	
297	 -0.401	 0.060	 12.2	 31.2	 8.3	 8.5	 9.6	 0.070	 76.5	 0.010	 0.6	
298	 -1.612	 0.069	 13.7	 22.1	 2.8	 8.6	 9.6	 0.050	 84.4	 0.000	 0.5	
299	 -1.503	 0.065	 5.1	 14.7	 2.8	 8.4	 9.6	 0.050	 87.6	 0.000	 0.5	
300	 -0.949	 0.054	 -2.2	 18.2	 8.1	 8.1	 9.5	 0.050	 85.1	 0.040	 0.5	
301	 -0.468	 0.046	 -8.6	 9.3	 3.5	 8.2	 9.5	 0.170	 98.8	 0.560	 0.7	
302	 0.332	 0.041	 -10.6	 9.9	 4.6	 8.0	 9.5	 0.200	 95.4	 0.110	 0.8	
303	 0.132	 0.045	 -1.4	 16.3	 5.5	 7.9	 9.4	 0.200	 84.7	 0.000	 0.8	
304	 0.601	 0.041	 -12.2	 10.0	 6.5	 7.9	 9.4	 0.200	 92.4	 0.020	 0.8	
305	 0.187	 0.041	 -6.5	 13.2	 6.0	 8.0	 9.4	 0.210	 92.9	 0.040	 0.8	
306	 -0.895	 0.042	 3.7	 25.7	 5.9	 8.0	 9.3	 0.210	 86.5	 0.000	 0.8	
307	 -0.222	 0.039	 7.2	 20.9	 8.9	 7.9	 9.3	 0.200	 84.4	 0.000	 0.8	
308	 0.743	 0.038	 -13.2	 8.4	 10.7	 8.0	 9.2	 0.190	 99.0	 0.030	 0.8	
309	 0.505	 0.037	 -14.7	 6.5	 9.6	 8.3	 9.2	 0.280	 97.5	 0.520	 0.9	
310	 -0.703	 0.041	 -1.8	 14.3	 2.3	 8.4	 9.2	 0.280	 89.7	 0.020	 1.0	
311	 -0.262	 0.043	 15.2	 20.2	 1.6	 8.1	 9.1	 0.280	 77.4	 0.000	 1.0	
312	 -0.283	 0.040	 4.6	 32.5	 6.0	 7.9	 9.1	 0.280	 72.1	 0.000	 1.0	
313	 0.061	 0.037	 2.9	 31.1	 7.9	 7.6	 9.0	 0.280	 75.2	 0.000	 0.9	
314	 0.635	 0.039	 -1.1	 29.7	 8.8	 7.5	 9.0	 0.270	 66.2	 0.000	 0.9	
315	 -0.333	 0.036	 -3.8	 5.4	 4.8	 7.5	 9.0	 0.270	 89.3	 0.000	 0.9	
316	 -0.174	 0.040	 -10.3	 10.0	 1.6	 7.4	 8.9	 0.270	 94.1	 0.040	 0.9	
317	 -1.380	 0.048	 10.1	 20.0	 0.0	 7.2	 8.9	 0.270	 76.7	 0.000	 0.9	
318	 -0.517	 0.045	 -1.1	 17.9	 2.8	 7.0	 8.9	 0.250	 73.1	 0.000	 0.9	
319	 -0.814	 0.038	 0.7	 14.9	 4.0	 6.7	 8.8	 0.250	 85.2	 0.000	 0.9	
320	 1.260	 0.031	 -18.3	 4.3	 6.9	 6.5	 8.8	 0.340	 98.6	 0.540	 0.9	
321	 1.633	 0.031	 -18.7	 3.3	 8.5	 6.6	 8.8	 0.420	 99.9	 0.520	 1.0	
322	 1.231	 0.031	 -14.1	 6.2	 8.0	 6.9	 8.7	 0.540	 97.9	 1.090	 1.0	
323	 0.207	 0.032	 -7.6	 8.7	 -3.9	 7.1	 8.7	 0.540	 86.7	 0.010	 1.0	
324	 0.422	 0.035	 -0.7	 7.1	 -7.0	 6.8	 8.7	 0.530	 79.6	 0.000	 1.0	
325	 0.035	 0.032	 -2.2	 7.0	 -9.2	 6.5	 8.6	 0.520	 78.3	 0.000	 1.0	
326	 -0.803	 0.034	 -8.7	 8.6	 -8.4	 6.1	 8.6	 0.500	 93.5	 0.020	 1.0	
327	 0.053	 0.031	 -7.7	 7.3	 -0.3	 5.7	 8.6	 0.490	 92.8	 0.020	 1.0	
328	 -0.415	 0.033	 -2.1	 15.0	 -0.9	 5.3	 8.5	 0.480	 83.4	 0.000	 1.0	
329	 -0.016	 0.031	 -6.9	 8.0	 0.8	 5.0	 8.5	 0.470	 86.3	 0.000	 1.0	
330	 0.011	 0.034	 3.2	 7.4	 -6.4	 4.8	 8.5	 0.460	 87.4	 0.000	 1.0	
331	 0.071	 0.035	 -1.5	 6.2	 -9.4	 4.6	 8.4	 0.460	 81.6	 0.000	 1.0	
332	 0.095	 0.032	 -5.0	 7.0	 -6.0	 4.2	 8.4	 0.450	 77.7	 0.000	 1.0	
333	 -0.679	 0.034	 -4.1	 13.7	 -7.8	 3.8	 8.3	 0.440	 85.2	 0.000	 1.0	
334	 -0.451	 0.032	 -6.2	 11.0	 -3.6	 3.4	 8.3	 0.430	 81.7	 0.000	 1.0	
335	 -0.529	 0.030	 -9.8	 7.9	 0.4	 3.0	 8.2	 0.420	 96.6	 0.230	 NaN	
336	 -0.766	 0.031	 -2.6	 11.5	 -0.5	 2.9	 8.2	 0.420	 98.0	 0.000	 NaN	
337	 -0.786	 0.031	 -2.9	 11.6	 -3.2	 2.7	 8.1	 0.420	 93.4	 0.000	 1.0	
338	 -0.320	 0.031	 0.4	 17.9	 -0.1	 2.7	 8.1	 0.410	 79.9	 0.000	 1.0	
339	 -0.023	 0.030	 -6.4	 11.6	 3.6	 2.6	 8.0	 0.410	 84.6	 0.000	 1.0	
340	 -0.658	 0.029	 -1.8	 9.7	 -0.4	 2.6	 8.0	 0.420	 96.4	 0.000	 1.0	
341	 -0.581	 0.031	 -4.8	 10.7	 -0.4	 2.6	 7.9	 0.420	 92.0	 0.000	 1.0	
342	 -0.569	 0.031	 -4.3	 11.9	 1.1	 2.5	 7.8	 0.410	 91.6	 0.000	 1.0	
343	 -0.408	 0.031	 -7.4	 10.0	 0.8	 2.5	 7.8	 0.410	 88.0	 0.000	 1.0	
344	 0.096	 0.030	 -11.5	 6.6	 2.2	 2.5	 7.7	 0.480	 99.7	 0.480	 1.0	
345	 -0.583	 0.028	 -7.4	 5.9	 -0.7	 2.4	 7.6	 0.480	 98.6	 0.000	 1.0	
346	 -0.439	 0.029	 -9.5	 7.1	 0.1	 2.4	 7.6	 0.470	 100.0	 0.010	 1.0	
347	 -0.688	 0.029	 -7.5	 7.4	 0.3	 2.3	 7.5	 0.490	 99.8	 0.120	 1.0	
348	 -0.255	 0.037	 1.3	 10.1	 -2.6	 2.3	 7.4	 0.490	 94.8	 0.000	 1.0	
349	 -0.666	 0.031	 -6.7	 8.2	 -5.0	 2.2	 7.4	 0.480	 97.1	 0.000	 1.0	
350	 -0.409	 0.030	 -11.6	 6.7	 -1.8	 2.2	 7.3	 0.480	 98.6	 0.250	 1.0	
351	 -0.644	 0.032	 -13.0	 7.3	 -7.9	 2.2	 7.3	 0.480	 87.2	 0.000	 1.0	
352	 -0.884	 0.036	 -14.9	 5.8	 -13.2	 2.1	 7.2	 0.470	 80.3	 0.000	 NaN	
353	 -0.860	 0.036	 -13.1	 6.8	 -12.7	 2.1	 7.1	 0.460	 85.1	 0.000	 NaN	
354	 -0.795	 0.031	 -10.5	 7.9	 -5.6	 2.1	 7.1	 0.450	 92.7	 0.000	 NaN	
355	 -0.950	 0.031	 -11.0	 7.3	 -6.2	 2.0	 7.0	 0.450	 97.5	 0.000	 NaN	
356	 -0.681	 0.031	 -9.8	 7.9	 -2.9	 2.0	 7.0	 0.450	 95.2	 0.000	 NaN	
357	 -0.434	 0.030	 -11.1	 7.5	 -0.8	 2.0	 6.9	 0.450	 95.3	 0.000	 NaN	
358	 -0.806	 0.034	 -9.5	 8.5	 -10.1	 2.0	 6.9	 0.450	 86.4	 0.000	 NaN	
359	 -1.056	 0.032	 -13.0	 6.4	 -8.0	 2.0	 6.8	 0.430	 97.0	 0.000	 NaN	
360	 -0.991	 0.032	 -11.0	 7.3	 -7.4	 1.9	 6.8	 0.420	 93.9	 0.010	 NaN	
361	 -1.145	 0.042	 -13.4	 6.0	 -15.6	 1.9	 6.7	 0.420	 86.7	 0.000	 NaN	
362	 -1.124	 0.038	 -14.1	 5.4	 -12.4	 1.9	 6.7	 0.410	 90.7	 0.000	 NaN	
363	 -0.963	 0.038	 -12.6	 6.7	 -11.0	 1.8	 6.6	 0.400	 83.2	 0.000	 NaN	
364	 -0.989	 0.037	 -11.4	 7.3	 -10.8	 1.8	 6.6	 0.400	 85.2	 0.000	 NaN	
365	 -0.917	 0.036	 -11.7	 7.1	 -9.5	 1.7	 6.5	 0.390	 84.4	 0.000	 NaN	
