DoY	 NEE	 CH4	 H 	 LE	 Tair	 Tsoil 10cm	 Tsoil 100cm	 Water Table	 RH	 Prec	 Tsoil_water	 
229	 -4.514	 0.075	 23.4	 86.0	 15.6	 16.6	 9.9	 0.190	 78.0	 0.030	 0.1	
230	 -5.919	 0.079	 26.9	 75.3	 14.5	 16.2	 10.0	 0.180	 77.6	 0.000	 0.1	
231	 -2.288	 0.070	 7.9	 30.5	 13.6	 15.6	 10.0	 0.140	 95.1	 0.060	 0.1	
232	 0.302	 0.077	 -1.4	 13.9	 14.7	 15.5	 10.1	 0.210	 96.2	 0.240	 0.1	
233	 -5.192	 0.074	 34.1	 101.8	 15.0	 15.4	 10.1	 0.210	 76.5	 0.090	 0.1	
234	 -4.712	 0.067	 38.2	 88.5	 12.7	 15.0	 10.2	 0.170	 78.1	 0.000	 0.1	
235	 -4.312	 0.072	 29.8	 82.8	 16.2	 15.0	 10.2	 0.140	 83.8	 0.000	 0.1	
236	 -2.730	 0.075	 19.8	 67.1	 19.4	 15.2	 10.3	 0.110	 83.3	 0.000	 0.1	
237	 -2.942	 0.081	 32.3	 89.5	 17.4	 15.5	 10.3	 0.090	 79.1	 0.040	 0.1	
238	 -4.375	 0.071	 28.2	 90.0	 15.6	 15.2	 10.4	 0.070	 79.1	 0.000	 0.1	
239	 -2.949	 0.072	 16.2	 55.8	 15.7	 15.0	 10.4	 0.040	 86.9	 0.050	 0.1	
240	 -5.273	 0.074	 7.1	 26.4	 13.2	 15.1	 10.4	 0.090	 93.0	 0.240	 0.1	
241	 -6.554	 0.066	 36.4	 81.2	 10.1	 14.4	 10.5	 0.070	 79.0	 0.000	 0.1	
242	 -6.083	 0.065	 37.4	 77.2	 9.6	 13.9	 10.5	 0.040	 79.4	 0.000	 0.1	
243	 -6.589	 0.064	 28.8	 71.7	 11.6	 13.7	 10.5	 0.010	 82.7	 0.000	 0.1	
244	 -6.386	 0.065	 31.1	 75.7	 12.7	 13.7	 10.5	 -0.020	 82.2	 0.000	 0.1	
245	 -5.411	 0.065	 29.5	 72.9	 13.3	 13.7	 10.6	 -0.050	 84.7	 0.000	 0.1	
246	 -4.190	 0.067	 25.5	 69.3	 15.0	 13.8	 10.6	 -0.070	 84.0	 0.000	 0.1	
247	 -3.146	 0.068	 27.1	 74.1	 15.6	 14.0	 10.6	 -0.090	 84.4	 0.000	 0.1	
248	 -3.873	 0.061	 28.6	 76.5	 14.9	 14.0	 10.6	 -0.100	 83.0	 0.000	 0.1	
249	 -1.108	 0.069	 24.4	 74.5	 17.4	 14.2	 10.6	 -0.120	 84.0	 0.000	 0.1	
250	 -2.202	 0.069	 23.5	 78.1	 16.3	 14.3	 10.6	 -0.140	 82.1	 0.000	 0.1	
251	 0.292	 0.074	 14.2	 57.7	 18.3	 14.4	 10.6	 -0.170	 81.1	 0.000	 0.1	
252	 1.289	 0.072	 16.7	 49.8	 18.1	 14.7	 10.6	 -0.200	 83.8	 0.000	 0.1	
253	 2.235	 0.070	 22.9	 62.6	 18.8	 14.9	 10.6	 -0.210	 89.7	 0.010	 0.1	
254	 1.889	 0.073	 10.9	 46.5	 18.5	 15.0	 10.6	 -0.160	 88.9	 0.230	 0.1	
255	 2.711	 0.069	 18.2	 49.3	 17.7	 15.2	 10.6	 -0.160	 91.3	 0.000	 0.1	
256	 1.996	 0.070	 23.4	 64.6	 17.7	 15.2	 10.6	 -0.210	 86.3	 0.000	 0.0	
257	 1.808	 0.068	 20.3	 64.6	 17.9	 15.2	 10.6	 -0.260	 85.4	 0.000	 0.0	
258	 1.444	 0.065	 21.7	 61.8	 17.7	 15.2	 10.7	 -0.260	 84.4	 0.000	 0.0	
259	 1.011	 0.071	 21.7	 55.8	 15.7	 15.1	 10.7	 -0.290	 87.0	 0.000	 0.0	
260	 2.277	 0.070	 25.7	 66.0	 18.8	 15.3	 10.7	 -0.300	 81.2	 0.000	 0.0	
261	 0.072	 0.065	 18.4	 64.3	 15.2	 14.8	 10.7	 -0.310	 83.4	 0.000	 0.0	
262	 1.128	 0.069	 20.4	 63.9	 16.7	 14.9	 10.7	 -0.320	 84.5	 0.000	 0.0	
263	 0.540	 0.066	 14.2	 59.7	 16.7	 14.8	 10.8	 -0.330	 82.5	 0.000	 0.0	
264	 2.745	 0.066	 12.1	 44.4	 16.6	 14.8	 10.8	 -0.340	 88.3	 0.060	 0.0	
265	 3.821	 0.066	 7.5	 27.4	 16.1	 15.0	 10.8	 -0.300	 95.8	 0.140	 0.0	
266	 0.128	 0.059	 23.8	 59.2	 11.9	 14.4	 10.8	 -0.310	 81.3	 0.000	 0.0	
267	 0.862	 0.055	 22.7	 63.7	 13.6	 13.8	 10.9	 -0.340	 82.6	 0.000	 0.0	
268	 -0.067	 0.057	 19.3	 51.4	 14.1	 13.8	 10.9	 -0.380	 89.7	 0.000	 0.0	
269	 1.733	 0.065	 7.1	 36.4	 15.2	 14.1	 10.9	 -0.390	 86.3	 0.000	 0.0	
270	 -0.739	 0.065	 1.0	 40.8	 13.2	 13.9	 10.9	 -0.360	 82.5	 0.090	 0.0	
271	 -0.812	 0.051	 -10.3	 46.6	 9.4	 13.1	 10.9	 -0.360	 73.7	 0.010	 0.0	
272	 -1.734	 0.048	 25.6	 37.5	 5.0	 12.3	 10.9	 -0.410	 78.7	 0.000	 0.0	
273	 -1.504	 0.040	 16.4	 38.8	 4.9	 11.7	 10.9	 -0.430	 78.2	 0.000	 0.0	
274	 0.499	 0.047	 -8.6	 30.6	 7.4	 11.5	 10.9	 -0.410	 73.2	 0.050	 0.0	
275	 -1.209	 0.042	 1.4	 29.9	 6.6	 11.3	 10.9	 -0.410	 78.2	 0.000	 0.0	
276	 0.062	 0.044	 1.5	 17.6	 6.1	 11.1	 10.9	 -0.330	 94.6	 0.190	 0.0	
277	 0.109	 0.043	 1.9	 21.6	 6.7	 11.2	 11.0	 -0.330	 93.6	 0.050	 0.0	
278	 1.150	 0.044	 2.3	 14.0	 6.0	 11.1	 10.9	 -0.350	 90.6	 0.000	 0.0	
279	 -0.474	 0.040	 1.9	 13.9	 4.9	 10.9	 10.9	 -0.300	 95.7	 0.120	 0.0	
280	 -0.372	 0.040	 2.2	 22.7	 5.5	 10.6	 10.9	 -0.310	 85.0	 0.000	 0.0	
281	 -0.768	 0.045	 9.3	 28.9	 3.7	 10.5	 10.9	 -0.330	 79.0	 0.000	 0.0	
282	 0.028	 0.033	 20.8	 22.7	 0.3	 9.9	 10.8	 -0.360	 79.7	 0.010	 0.0	
283	 0.670	 0.027	 -1.8	 12.7	 -2.7	 9.3	 10.8	 -0.370	 79.1	 0.040	 0.0	
284	 0.730	 0.029	 6.1	 16.0	 -0.7	 8.9	 10.8	 -0.350	 68.2	 0.000	 0.0	
285	 0.183	 0.025	 3.8	 10.6	 -1.8	 8.6	 10.7	 -0.340	 85.5	 0.010	 0.0	
286	 -0.170	 0.024	 11.6	 14.1	 -2.1	 8.2	 10.7	 -0.360	 86.1	 0.000	 0.0	
287	 0.306	 0.024	 3.0	 14.1	 -0.2	 7.9	 10.7	 -0.360	 80.7	 0.030	 0.0	
288	 -0.020	 0.025	 -1.3	 12.3	 1.3	 7.8	 10.6	 -0.170	 96.3	 0.150	 0.0	
289	 -0.405	 0.029	 -0.2	 13.1	 1.2	 7.8	 10.6	 -0.180	 96.7	 0.010	 0.0	
290	 -0.388	 0.030	 5.2	 18.4	 2.1	 7.8	 10.5	 -0.190	 84.0	 0.000	 0.0	
291	 -1.796	 0.038	 7.2	 34.2	 6.9	 7.9	 10.4	 -0.200	 78.2	 0.000	 0.0	
292	 1.252	 0.035	 -8.1	 13.3	 7.1	 8.2	 10.4	 -0.220	 84.5	 0.000	 0.0	
293	 1.695	 0.028	 -5.0	 7.2	 3.6	 8.0	 10.3	 -0.290	 98.0	 0.080	 0.0	
294	 0.826	 0.025	 -8.8	 3.9	 1.4	 7.8	 10.2	 -0.230	 98.6	 0.410	 0.0	
295	 -1.406	 0.023	 8.8	 13.8	 -0.4	 7.4	 10.2	 -0.230	 90.9	 0.000	 0.0	
296	 -0.030	 0.026	 -1.0	 7.9	 0.2	 7.2	 10.1	 -0.250	 91.1	 0.000	 0.0	
297	 -0.050	 0.025	 4.0	 12.2	 1.2	 7.0	 10.1	 -0.250	 92.1	 0.000	 0.0	
298	 -0.158	 0.028	 -4.2	 7.9	 2.1	 7.1	 10.0	 -0.150	 98.2	 0.360	 0.0	
299	 -0.256	 0.028	 -1.1	 8.5	 1.8	 7.1	 9.9	 -0.150	 96.4	 0.000	 0.0	
300	 -0.939	 0.033	 6.3	 31.4	 4.6	 7.1	 9.9	 -0.170	 76.1	 0.000	 0.0	
301	 0.784	 0.029	 -5.2	 12.8	 4.8	 7.0	 9.8	 -0.210	 89.9	 0.010	 0.0	
302	 0.424	 0.038	 -15.0	 3.3	 8.1	 7.4	 9.7	 -0.100	 99.7	 0.480	 0.1	
303	 -0.748	 0.044	 -10.7	 6.4	 5.4	 7.7	 9.7	 0.050	 99.1	 1.120	 0.1	
304	 0.127	 0.024	 -9.8	 13.2	 -0.3	 7.4	 9.6	 0.060	 91.5	 0.000	 0.1	
305	 -0.029	 0.030	 -2.4	 12.8	 1.8	 7.2	 9.5	 0.080	 88.2	 0.000	 0.1	
306	 -0.047	 0.026	 -9.7	 15.9	 -0.1	 7.0	 9.5	 0.090	 75.9	 0.000	 0.1	
307	 -0.027	 0.025	 2.5	 12.9	 -1.5	 6.7	 9.4	 0.070	 79.1	 0.000	 0.1	
308	 0.023	 0.027	 -4.3	 10.5	 0.7	 6.5	 9.4	 0.040	 94.0	 0.120	 0.1	
309	 -0.047	 0.025	 1.5	 14.5	 -0.8	 6.3	 9.3	 0.050	 81.4	 0.000	 0.1	
310	 -0.668	 0.029	 4.4	 26.9	 5.1	 6.2	 9.3	 0.060	 80.5	 0.000	 0.1	
311	 -0.056	 0.029	 -7.0	 33.0	 7.9	 6.2	 9.2	 0.060	 58.9	 0.000	 0.1	
312	 -0.012	 0.027	 -6.0	 10.0	 3.1	 6.1	 9.2	 0.080	 87.7	 0.190	 0.1	
313	 -0.185	 0.029	 5.1	 24.9	 3.7	 6.0	 9.1	 0.080	 79.7	 0.000	 0.1	
314	 -0.415	 0.025	 6.1	 34.3	 3.6	 5.9	 9.1	 0.070	 65.8	 0.000	 0.1	
315	 -0.694	 0.031	 -7.7	 32.0	 8.0	 5.8	 9.0	 0.050	 64.1	 0.000	 0.1	
316	 -0.555	 0.039	 -15.7	 25.2	 8.4	 6.0	 8.9	 0.040	 67.0	 0.000	 0.1	
317	 -0.171	 0.038	 -14.7	 8.9	 6.1	 6.2	 8.9	 0.110	 90.0	 0.390	 0.1	
318	 0.351	 0.028	 -8.2	 4.2	 1.2	 6.1	 8.8	 0.180	 97.6	 0.310	 0.1	
319	 -0.072	 0.023	 3.3	 15.5	 -0.7	 5.8	 8.8	 0.180	 87.9	 0.000	 0.1	
320	 -0.049	 0.019	 3.6	 14.5	 -2.4	 5.6	 8.7	 0.180	 86.3	 0.000	 0.1	
321	 -0.098	 0.017	 4.5	 17.7	 -1.5	 5.3	 8.7	 0.170	 80.5	 0.000	 0.1	
322	 -0.080	 0.022	 6.8	 14.4	 -1.3	 5.0	 8.6	 0.140	 82.5	 0.000	 0.0	
323	 -0.038	 0.021	 1.2	 13.9	 1.6	 4.7	 8.6	 0.130	 91.0	 0.000	 0.1	
324	 -0.003	 0.020	 5.9	 13.0	 -0.0	 4.5	 8.5	 0.120	 85.1	 0.000	 0.1	
325	 -0.175	 0.019	 -0.7	 19.3	 0.3	 4.3	 8.5	 0.110	 81.6	 0.000	 0.1	
326	 -0.139	 0.023	 -3.9	 16.4	 4.9	 4.2	 8.4	 0.100	 87.9	 0.000	 0.1	
327	 0.068	 0.021	 -9.6	 3.1	 5.5	 4.2	 8.4	 0.140	 99.5	 0.140	 0.1	
328	 0.351	 0.021	 -9.9	 3.9	 4.3	 4.2	 8.3	 0.160	 97.5	 0.060	 0.1	
329	 -0.353	 0.021	 -1.7	 10.5	 -0.5	 4.1	 8.2	 0.150	 92.9	 0.000	 0.1	
330	 -0.222	 0.020	 9.1	 13.3	 -3.7	 4.0	 8.2	 0.140	 78.0	 0.000	 0.1	
331	 -0.037	 0.019	 0.6	 10.1	 -3.4	 3.9	 8.1	 0.120	 77.6	 0.000	 0.1	
332	 0.026	 0.020	 2.1	 7.8	 -2.2	 3.9	 8.0	 0.110	 83.9	 0.000	 0.1	
333	 0.043	 0.021	 -3.8	 5.2	 -1.2	 3.8	 8.0	 0.100	 86.7	 0.000	 0.1	
334	 0.105	 0.023	 -4.3	 6.3	 -1.2	 3.7	 7.9	 0.090	 87.4	 0.000	 0.1	
335	 -0.619	 0.021	 -6.3	 4.4	 -2.5	 3.6	 7.9	 0.080	 91.7	 0.030	 0.1	
336	 0.061	 0.018	 -5.5	 9.8	 -5.5	 3.5	 7.8	 0.080	 87.2	 0.000	 0.1	
337	 -0.466	 0.016	 -0.5	 4.8	 -9.3	 3.3	 7.7	 0.070	 84.0	 0.000	 0.0	
338	 0.294	 0.017	 -0.3	 3.0	 -10.8	 3.2	 7.7	 0.070	 84.9	 0.000	 0.0	
339	 -0.056	 0.014	 -4.1	 3.3	 -15.4	 3.0	 7.6	 0.060	 86.1	 0.000	 0.0	
340	 0.096	 0.015	 -3.3	 3.5	 -11.2	 2.8	 7.6	 0.050	 86.1	 0.000	 0.0	
341	 0.099	 0.016	 -2.9	 3.2	 -11.4	 2.7	 7.5	 0.040	 83.7	 0.000	 0.0	
342	 -0.468	 0.010	 -3.6	 2.7	 -19.1	 2.3	 7.4	 0.030	 81.7	 0.000	 0.0	
343	 -0.831	 0.010	 4.7	 3.6	 -17.8	 2.2	 7.4	 0.010	 79.3	 0.000	 0.0	
344	 -0.312	 0.011	 -11.9	 0.3	 -21.2	 1.9	 7.3	 0.010	 76.3	 0.000	 -0.0	
345	 -0.030	 0.010	 -8.6	 2.2	 -19.3	 1.6	 7.3	 0.000	 76.5	 0.000	 -0.0	
346	 -0.354	 0.014	 -4.1	 2.8	 -14.1	 1.4	 7.2	 0.000	 83.7	 0.000	 -0.0	
347	 -0.628	 0.010	 -3.4	 2.5	 -21.3	 1.2	 7.2	 -0.010	 65.7	 0.000	 -0.0	
348	 -0.462	 0.011	 -3.9	 2.3	 -20.4	 1.0	 7.1	 -0.020	 72.0	 0.000	 -0.0	
349	 -0.505	 0.010	 -6.1	 1.3	 -22.0	 0.8	 7.0	 -0.040	 70.1	 0.000	 -0.0	
350	 -0.691	 0.011	 -4.4	 3.2	 -15.8	 0.7	 7.0	 -0.050	 61.7	 0.000	 -0.0	
351	 -0.181	 0.014	 -3.6	 3.9	 -11.7	 0.7	 6.9	 -0.050	 76.2	 0.000	 -0.0	
352	 -0.273	 0.014	 -2.8	 2.3	 -11.4	 0.6	 6.8	 -0.060	 90.0	 0.000	 -0.0	
353	 -0.499	 0.014	 0.5	 3.1	 -11.6	 0.6	 6.8	 -0.070	 84.7	 0.000	 -0.0	
354	 -0.862	 0.017	 -2.4	 4.2	 -8.8	 0.6	 6.7	 -0.080	 85.5	 0.000	 -0.0	
355	 -0.569	 0.018	 -3.4	 2.1	 -8.1	 0.6	 6.6	 -0.090	 82.5	 0.000	 -0.0	
356	 -0.784	 0.016	 -4.1	 2.9	 -11.2	 0.6	 6.5	 -0.100	 87.2	 0.000	 -0.0	
357	 -1.711	 0.018	 -4.6	 5.1	 -6.9	 0.5	 6.5	 -0.110	 84.6	 0.000	 -0.0	
358	 -1.081	 0.019	 -6.1	 4.8	 -3.4	 0.6	 6.4	 -0.100	 88.2	 0.060	 -0.0	
359	 1.250	 0.019	 -5.1	 10.1	 -1.3	 0.6	 6.3	 -0.070	 96.6	 0.150	 -0.0	
360	 0.546	 0.019	 -7.7	 2.8	 -3.4	 0.6	 6.3	 -0.060	 95.0	 0.050	 -0.0	
361	 0.496	 0.021	 -5.4	 1.8	 -5.2	 0.6	 6.2	 -0.070	 92.9	 0.000	 -0.0	
362	 -0.353	 0.018	 -17.3	 0.1	 -13.8	 0.6	 6.1	 -0.070	 81.7	 0.000	 0.0	
363	 -0.191	 0.013	 -13.3	 2.5	 -18.5	 0.6	 6.1	 -0.090	 78.2	 0.000	 0.0	
364	 0.209	 0.016	 -6.7	 2.2	 -13.2	 0.6	 6.0	 -0.090	 82.1	 0.000	 0.0	
365	 -0.199	 0.016	 -6.6	 2.7	 -15.2	 0.6	 6.0	 -0.100	 83.0	 0.000	 0.0	
